Date,TweetsURL,Users,Source,Location,Tweets,Likes Count,Retweet Count,Tweet Quote_Count,Tweet Reply_Count
2022-09-23 23:53:18+00:00,https://twitter.com/BadBoyKelani/status/1573460528755769357,BadBoyKelani,Twitter Web App,"Staten Island , NY ","Lol and you hate Bella , just how you hated tboss , right ?  😭😂 #bbnaija https://t.co/2sfpUPUzm5",2,0,0,0
2022-09-23 23:53:10+00:00,https://twitter.com/Docmimi6/status/1573460498149933058,Docmimi6,Twitter for Android,"City of London, London",Chizzy please go and sleep and leave that horny Rachel alome. Nothing must happen to my Dozzy shop please. My classy ship #bbnaija,3,0,0,1
2022-09-23 23:53:09+00:00,https://twitter.com/munierarh/status/1573460491661361152,munierarh,Twitter for Android,"Jos, Nigeria","@calabargistblog In that your same opinion... Remove Khalid's name 🙄🙄 you can voice out your opinion without including Khalid😏
HORDES FOR KHALID 
#KhalidXHordes
#KhalidAhalu𓃵 
#Bbnaija",2,1,0,0
2022-09-23 23:53:07+00:00,https://twitter.com/Luluskei/status/1573460485176950784,Luluskei,Twitter for iPhone,South Africa,You people won’t kill me on the app abeg #BBNaija https://t.co/57B1zzy4Ff https://t.co/9btcHvE0GR,0,0,0,0
2022-09-23 23:53:01+00:00,https://twitter.com/KumzMedia/status/1573460459470061584,KumzMedia,Twitter for iPhone,,"@adekunle_wings @BBNaija @DStvNg Them go soon ask your faves, all in gossip, and very pitiful ways in the house, guy that your Ade, na very useless guy",0,0,0,0
2022-09-23 23:52:58+00:00,https://twitter.com/Godson88585902/status/1573460446325231618,Godson88585902,Twitter for Android,,"@WhaleyWordy The way they are coursing themselves is very impressive bc what , am a phynation 🤣🤣🤣🤣 you can't scare me away from here am from the street of Facebook nothing the shake us there , they warned me na me say I go go , am am here 

Your insecurities is too much 

#Bbnaija",0,0,0,2
2022-09-23 23:52:49+00:00,https://twitter.com/Portableme6/status/1573460407422943233,Portableme6,Twitter for Android,"Lagos, Nigeria","Eh yah 
Pele sheggz

You will get what you are looking for outside. That main person that are planning to see is the main P. 🤣🤣🤣🤣
No go area

#Bbnaija",0,0,0,0
2022-09-23 23:52:48+00:00,https://twitter.com/younemmy12/status/1573460403287359506,younemmy12,Twitter for Android,,"@thebigye Lol,bro you really think its Nigeria election😂,80% of bbnaija voters are Twitter inclined",0,0,0,1
2022-09-23 23:52:48+00:00,https://twitter.com/wamarubia/status/1573460402981175302,wamarubia,Twitter for iPhone,,"This chomzy eh, just so petty .. tufiakwa #BBNAIJA https://t.co/gZy1FE8p9D",2,0,0,1
2022-09-23 23:52:45+00:00,https://twitter.com/queen_mirel/status/1573460392688459776,queen_mirel,Twitter for Android,"Lagos, Nigeria",#Phyna𓃰 #PhynaTheElephant𓃰 #bbnaija #BBNaijaS7 #focusonphyna #officialmirel #GrooPhy #bigbrothernaija,2,0,0,0
2022-09-23 23:52:39+00:00,https://twitter.com/panqanqa/status/1573460365106712576,panqanqa,Twitter for Android,South Africa,"I swear Bryann could write a song about the simplest thing and it would sell like hot cake because how is this stupid song about bread sounding so good😭😭😭😭😭

#bbnaija",30,4,0,1
2022-09-23 23:52:37+00:00,https://twitter.com/iAm_Deraa/status/1573460357334573058,iAm_Deraa,Twitter for Android,Earth,"So this Bikini is this cute?🥺😍
The design is unique..... 

#Bbnaija https://t.co/kPMTMdU32D",11,5,0,0
2022-09-23 23:52:35+00:00,https://twitter.com/Abby15973932/status/1573460350623793155,Abby15973932,Twitter for iPhone,,Trust #Groovy with this fake ship at your own expense 🤣🤣🤣🤣. Best gamer ever and this phool Pigna would be thinking he “really” likes her indeed lol #BBNaija  #BBNajiaS7,9,0,1,0
2022-09-23 23:52:33+00:00,https://twitter.com/AtikuNimotalahi/status/1573460341886967811,AtikuNimotalahi,Twitter for Android,,Bryann is funny but the voice over 😂😂😂😂 #bbnaija I died https://t.co/O77A2oqnru,14,2,0,1
2022-09-23 23:52:32+00:00,https://twitter.com/mikeolym/status/1573460335217999887,mikeolym,Twitter for Android,,Shella ship might work but definitely not after the show maybe some years to come their path will meet again #BBNaija,5,0,2,1
2022-09-23 23:52:30+00:00,https://twitter.com/rhukkey_2/status/1573460330600177664,rhukkey_2,Twitter Web App,,"Adekunle’s work rate 🤣🤣🤣
Daniella, no fall o. 
🎶pe mi l oruko ko de tun fa mi nirungbon 🎶😎 #BBNaija",2,0,0,1
2022-09-23 23:52:25+00:00,https://twitter.com/haggy_oo/status/1573460306482823185,haggy_oo,Twitter for iPhone,,Daniella please give #AdekunleOlopade𓃵 crocs to him.. before them say nonsense 😝😝😝 people here are mad #bbnaija,2,0,0,3
2022-09-23 23:52:19+00:00,https://twitter.com/ramz_may/status/1573460280641716251,ramz_may,Twitter for Android,Ghana🇬🇭🇬🇭,"Queen of style and fashion♥️♥️♥️♥️
DOYIN IS COMING
#DoyinDavid 
#Bbnaija https://t.co/0DVUWrWp08",5,0,0,0
2022-09-23 23:52:16+00:00,https://twitter.com/CJ1CJ1CJ/status/1573460268515983365,CJ1CJ1CJ,Twitter for iPhone,,Bella body calmed down 😂😂😂 #Bbnaija https://t.co/rz5pSwHKuv,2,0,0,0
2022-09-23 23:52:15+00:00,https://twitter.com/Debo_omoade/status/1573460267693969410,Debo_omoade,Twitter for Android,"Nigeria,osun state.",Adekunle keeps talking about task and games with Daniella...dude fuvkin shoot your shot fgs 😒#BBNaija,1,0,0,2
2022-09-23 23:52:09+00:00,https://twitter.com/Willyrep/status/1573460242523881475,Willyrep,Twitter for Android,"Abuja,Nigeria ",Adekunle and Daniella are fun individually but sounds extremely boring together ... #BBNaijaS7 #bbnaija,5,0,0,1
2022-09-23 23:52:07+00:00,https://twitter.com/rocker0033/status/1573460231094403079,rocker0033,Twitter for Android,,He girl in braids....omo😍 #BBNaija https://t.co/6pVOpoAhax,2,0,0,0
2022-09-23 23:52:04+00:00,https://twitter.com/ownMyShame/status/1573460219073527809,ownMyShame,Twitter for Android,,@sheggzskirt @BBNaija Yes. I am a witch .,0,0,0,0
2022-09-23 23:52:01+00:00,https://twitter.com/NNickyyI/status/1573460205223936021,NNickyyI,Twitter for iPhone,"Toronto, Ontario",Lover boy Adekunle is so cute #Bbnaija,5,0,0,0
2022-09-23 23:51:51+00:00,https://twitter.com/Destute1/status/1573460166145605644,Destute1,Twitter Web App,,"I still can’t understand why people called Bella “olodo” in the first place. she is literally one of the smartest and is playing her game well.
She knows how to draw spotlight and make use of it.
Ask yourself why she is always on your lips every day.
Think about it.
#BBNaija",8,2,1,0
2022-09-23 23:51:43+00:00,https://twitter.com/omor_wunmi/status/1573460130229780487,omor_wunmi,Twitter for iPhone,,Guys I’ve gone through this acct and I think it’s the person that’s causing enemies for Phyna and Phynation. All d bad tweets for other fanbase is coming from his/her acct. Check it out. #Pynation #Phyna #BBNAIJA #Phynabbnaija https://t.co/uOqjdy7OEW,7,3,1,5
2022-09-23 23:51:42+00:00,https://twitter.com/adabek_/status/1573460126115237888,adabek_,Twitter for Android,Nigeria🇳🇬🇳🇬,This is where I put off my tv #BBNaija,1,0,0,1
2022-09-23 23:51:29+00:00,https://twitter.com/ThegirlSuzy/status/1573460072474320899,ThegirlSuzy,Twitter for iPhone,"Kampala, Uganda","What God cannot Do doesn’t exist, so you’ll be free very soon Bella from the shackles of that man, God will do it for you #BBNaija",9,0,0,1
2022-09-23 23:51:28+00:00,https://twitter.com/Rugie065421292/status/1573460070318342144,Rugie065421292,Twitter for iPhone,,This family needs there own fan base 🥵#bbnaija #GroovyMono𓃵 https://t.co/Ominn3p0Pm,4,1,0,0
2022-09-23 23:51:25+00:00,https://twitter.com/bayelsa_/status/1573460056183537669,bayelsa_,Twitter for Android,,"Top 5 , BBN S7 winner #BBNaija #HermesIsAllOfUs #CoolestTribe #HermesIyele  #BBNajiaS7 https://t.co/kyn6x7Iip4",2,0,0,0
2022-09-23 23:51:21+00:00,https://twitter.com/Marang53531844/status/1573460038814932992,Marang53531844,Twitter for Android,,I hav never seen a fanbase tht drags n sets its fav for drags lik this other one. #BBNaija,6,1,0,0
2022-09-23 23:51:21+00:00,https://twitter.com/King_Pam_/status/1573460037434998787,King_Pam_,Twitter for iPhone,,@phyna_media @letherosietoo @BBNaija 🤣🤣,0,0,0,0
2022-09-23 23:51:15+00:00,https://twitter.com/ToyinTems/status/1573460014966218753,ToyinTems,Twitter for iPhone,,"Sheggz: Only one thing matters to me, your mom’s approval. Once I link your mom and she says yes, I’ll meet your sister as well. 
Bella: It’s my sister’s approval that you need more

See introduction plans😂
#BBNaija 
#BBNajiaS7 https://t.co/NkWmLQGyxa",18,2,0,2
2022-09-23 23:51:14+00:00,https://twitter.com/ViinohLegodi/status/1573460010146856969,ViinohLegodi,Twitter for Android,"Pretoria, South Africa","I need some bread to cool my head 🎶🎶😂🔥  Bryann gettat pls😂
#BBNaija",23,6,0,0
2022-09-23 23:51:14+00:00,https://twitter.com/only1tshego/status/1573460008200724481,only1tshego,Twitter for Android,,yho phyna 😭😂😂 #bbnaija https://t.co/VzlvNNh2SJ https://t.co/zfPrhmc0Hs,1,0,0,0
2022-09-23 23:51:10+00:00,https://twitter.com/RealLeoSaint/status/1573459992589500418,RealLeoSaint,Twitter for Android,Nigeria,Bryann knows how to blend into both of worlds of millennials and gen z #BBNaija,21,2,0,0
2022-09-23 23:51:08+00:00,https://twitter.com/dontfwdas/status/1573459986302238729,dontfwdas,Twitter for Android,,Nawa oh Chomzy this one sef no reach to put for bio na 😭🥺😭😂😂 #BBNaija #BBNaija7 #BBNajia #Sheggz #Bella #Shella #Phyna #BBNaija7 https://t.co/6KythHYR8z,53,6,50,54
2022-09-23 23:51:08+00:00,https://twitter.com/Enam98/status/1573459985790652417,Enam98,Twitter for Android,worldwide 🌐 ,"They only HATE Sheggz , u people should just accept it. The good thing is they are not God,  sheggz will pull through. #BBNaija https://t.co/DC0v2R9Ims",8,1,0,0
2022-09-23 23:51:08+00:00,https://twitter.com/KB_Ramasimong/status/1573459984096034830,KB_Ramasimong,Twitter for Android,"Bloemfontein,South Africa","Was still monitoring the housemates, needed to know who to support next week between Hermes, Phyna and Bella

Having monitored them, it is now down to Bella and Phyna

#BBNaija",5,0,0,1
2022-09-23 23:51:07+00:00,https://twitter.com/badinfluenceo1/status/1573459982196015108,badinfluenceo1,Twitter for iPhone,"Abuja, Nigeria","This Chiryann (Bryann and Chi Chi) ship would bang sha 😍

#BBNajiaS7 #Bbnaija https://t.co/CyG9vF5WJz",32,1,0,1
2022-09-23 23:51:05+00:00,https://twitter.com/ilovethisforyou/status/1573459972029022221,ilovethisforyou,Twitter for iPhone,"Copenhagen, Denmark",Don’t waste your time defending Sheggz on my post or insulting me. I don’t see your notifications. You are talking to yourselves in my comment section like mad people. I tweet and go 🙏🏽 #bbnaija,0,0,0,0
2022-09-23 23:50:59+00:00,https://twitter.com/AkosuaBlvk/status/1573459948134187008,AkosuaBlvk,Twitter for iPhone,,I guess y’all know why he sleeps during the day!! See him fully awake creating bread song out of boredom by this time😂😂😂😂 #BBNaija,10,1,0,0
2022-09-23 23:50:54+00:00,https://twitter.com/sweetest_Jules/status/1573459926680145920,sweetest_Jules,Twitter Web App,"California, USA",😂😂😂😂 Bella fans will kee me oh #BBNaija https://t.co/Q383POVpHy,3,0,0,1
2022-09-23 23:50:47+00:00,https://twitter.com/blck4blck/status/1573459896409915399,blck4blck,Twitter for iPhone,In your dreams 😜,"A psychopath that one. In his mind he’s perfect 

#BBNaija https://t.co/858iEj4VzH",13,0,0,1
2022-09-23 23:50:47+00:00,https://twitter.com/allen1_kaal/status/1573459895575257088,allen1_kaal,Twitter for iPhone,,"Why is she not eating, she’s not playing, she’s not taking alcohol, she’s sleeping 😂😂 they are dragging her for that #BBNaija https://t.co/KHB1v6KW3A",0,1,1,0
2022-09-23 23:50:41+00:00,https://twitter.com/Ken33__/status/1573459871248293888,Ken33__,Twitter for Android,,Music is really so easy for Bryann #BBNaija,24,3,0,0
2022-09-23 23:50:39+00:00,https://twitter.com/LeboGee16/status/1573459863102947333,LeboGee16,Twitter for Android,,Adekunle is a great guy. I  wish him all the best outside the house. I know for a fact that he is going to be one of the successful people this season. #BBNaija,14,1,0,1
2022-09-23 23:50:36+00:00,https://twitter.com/prxxna/status/1573459850322903045,prxxna,Twitter for iPhone,"Maryland, USA",Do they still have a Thursday night party in the last week??  #bbnaija,2,0,0,2
2022-09-23 23:50:27+00:00,https://twitter.com/nellysexy25/status/1573459813715042304,nellysexy25,Twitter for Android,"Abuja, Nigeria","Bryann is good abeg , he just free styled with a slice of bread 👏👏👏👏👏👏👏👏#bbnaija",26,3,0,0
2022-09-23 23:50:26+00:00,https://twitter.com/chefabbys/status/1573459810523152397,chefabbys,Twitter for iPhone,"Accra, Ghana",Not bryann creating a song with bread😂😂😂😂😂😂😂omg #bbnaija #BBnaija #BryannOurWinner #BBNaijaS7 https://t.co/gwTOzCfVVm,80,27,3,1
2022-09-23 23:50:24+00:00,https://twitter.com/temmytopcy2/status/1573459802168213507,temmytopcy2,Twitter for iPhone,,Bryann voice is so soothing to my ears 🫶🏽🥰 #BBNaija,21,2,0,0
2022-09-23 23:50:23+00:00,https://twitter.com/_standing9/status/1573459795243302930,_standing9,Twitter for Android,"Surulere, Lagos,Nigeria",Adekunle dey ment 😂💔. #BBNaija,1,0,0,0
2022-09-23 23:50:18+00:00,https://twitter.com/NeoRenale/status/1573459775865618443,NeoRenale,Twitter Web App,London,"Y'all are always making noise about Sheggz being an abuser but cry when he always say Bela is rude? What's the difference between him and y'all?

#BBNaija",6,2,0,1
2022-09-23 23:50:13+00:00,https://twitter.com/ramz_may/status/1573459753241640960,ramz_may,Twitter for Android,Ghana🇬🇭🇬🇭,"@OfficialDoyin_ DOYIN IS COMING
#DoyinDavid 
#Bbnaija",2,0,0,0
2022-09-23 23:50:08+00:00,https://twitter.com/ClementEssien6/status/1573459733540896773,ClementEssien6,Twitter for Android,Lat: 5.181740   Long: 7.715100,@GentlesoulRhap @Bodybyalpha_ @Gameboy434 @aknyako @AngelaUzochukw1 @BBNaija Bryan definitely is,0,0,0,0
2022-09-23 23:50:03+00:00,https://twitter.com/ramz_may/status/1573459711969591304,ramz_may,Twitter for Android,Ghana🇬🇭🇬🇭,"@OfficialDoyin_ DOYIN IS COMING
#DoyinDavid 
#BBNaija",3,0,0,0
2022-09-23 23:50:03+00:00,https://twitter.com/ibiinnaa/status/1573459711260753933,ibiinnaa,Twitter for Android,,"Bryann sing baby
You need the slice of bread to cool your head 😂😂
CAPTAIN BRYANN
#BBNaija",22,3,0,0
2022-09-23 23:50:01+00:00,https://twitter.com/RoyaltyIsphina/status/1573459704113762306,RoyaltyIsphina,Twitter for Android,"Lagos, Nigeria",@BBNaija @DStvNg Omo I can't wait for Phyna to come out. Elo when did Phyna told you she likes you and her roommate also like you but she likes you better? Jeezzz,1,0,0,0
2022-09-23 23:50:01+00:00,https://twitter.com/SeniorWife/status/1573459703027335169,SeniorWife,Twitter for Android,Zambia,"@bryannonly IS BLACK SO IS HIS BABY @SeniorWife 
#BryannIsBlack 
#BBNaija
Happy birthday to me❤️ https://t.co/w7ZLZp1MA3",12,1,0,1
2022-09-23 23:49:58+00:00,https://twitter.com/ForSheggzz/status/1573459693028114469,ForSheggzz,Twitter for Android,,"Are you sure you wanna do this?Two can play the game!I like it though...
""Who the gods want to kill they first make mad"".Carry on...
#Bbnaija https://t.co/YUGxRecZOt",6,4,1,1
2022-09-23 23:49:58+00:00,https://twitter.com/Factsstated21/status/1573459691233054720,Factsstated21,Twitter for iPhone,,My baby briiiii is already singing a beautiful song about bread 😂😂😂😂 #BBNaija,20,3,0,0
2022-09-23 23:49:53+00:00,https://twitter.com/Kay4841/status/1573459668663427072,Kay4841,Twitter for Android,,"Nothing shock me now... First Bella is talking about herself &amp; he had to throw that in... Sheggz's love is punishment 
#BBNaija https://t.co/vJBm8rW5MG",5,0,0,1
2022-09-23 23:49:50+00:00,https://twitter.com/RashyMiss/status/1573459658165161986,RashyMiss,Twitter for iPhone,,Na by force to make out 😳 #Bbnaija https://t.co/X9Pzo70wrQ,0,0,0,0
2022-09-23 23:49:46+00:00,https://twitter.com/HephzibahTweet1/status/1573459640771280912,HephzibahTweet1,Twitter for Android,,"Sheggz saying when they leave the house, he knows there will be so much noise, but what matters to him is Bella's moms approval🥰 Bella said her sister's approval is important. He said ofcourse, when he goes to her house, he'll work with the dynamics of her home❤️

#BBNaija",97,14,3,11
2022-09-23 23:49:46+00:00,https://twitter.com/nellysexy25/status/1573459638758014988,nellysexy25,Twitter for Android,"Abuja, Nigeria",Bryann just released a jingle with bread #bbnaija,29,7,0,0
2022-09-23 23:49:44+00:00,https://twitter.com/lsa__Bell/status/1573459632256851968,lsa__Bell,Twitter for iPhone,,Who said my fave is insecure? The person must be mad! What changed? Chizzy rock everybody at party and play with everyone even when Doyin was there but he recognized and acknowledged his wife. Chizzy is a rider that’s on duty and can’t isolate himself from others #BBNaija https://t.co/nNkXUeE3Ap,2,0,0,0
2022-09-23 23:49:39+00:00,https://twitter.com/MsibiBuyile/status/1573459610228473856,MsibiBuyile,Twitter for Android,,So you alll gonna cook stories ontop of Iphone 14 and money cake Beauty gave her friend🤣🤣🤣🤣🤣this is just the beginning ..i say make i remind you all that Beauty is the IT gal of the season....their fada❤️❣️❤️counting down to her birthday ❤️❣️#BeautyTukura #BBNaija,8,2,0,2
